CHROM	BIN_START	N_SNPS	TajimaD
chr01	9070000	108	0.417208
chr01	9080000	111	0.287984
chr01	9090000	110	0.459256
chr01	9100000	112	0.403177
chr01	9110000	118	0.349612
chr01	9120000	121	0.388039
chr01	9130000	136	0.432876
chr01	9140000	94	0.405059
chr01	9150000	103	0.0920539
chr01	9160000	107	0.0453719
chr01	9170000	127	0.097676
chr01	9180000	127	0.269722
chr01	9190000	115	0.326029
chr01	9200000	128	0.252761
chr01	9210000	131	0.107066
chr01	9220000	137	-0.0100581
chr01	9230000	120	-0.189071
chr01	9240000	120	-0.189071
chr01	9250000	94	-0.187678
chr01	9260000	77	-0.0862216
chr01	9270000	52	-0.238075
chr01	9280000	43	-0.442018
chr01	9290000	41	-0.685697
chr01	9300000	30	-0.751046
chr01	9310000	111	-0.30424
chr01	9320000	108	-0.166294
chr01	9330000	124	0.0567247
chr01	9340000	154	0.399535
chr01	9350000	186	0.739944
chr01	9360000	217	0.65756
chr01	9370000	257	0.448967
chr01	9380000	310	0.420349
chr01	9390000	383	0.500983
chr01	9400000	507	0.59282
chr01	9410000	470	0.706597
chr01	9420000	588	0.662757
chr01	9430000	658	0.609059
chr01	9440000	646	0.615353
chr01	9450000	695	0.713345
chr01	9460000	730	0.850736
chr01	9470000	781	1.07164
chr01	9480000	834	1.22102
chr01	9490000	820	1.30498
chr01	9500000	775	1.45625
chr01	9510000	823	1.56736
chr01	9520000	833	1.50819
chr01	9530000	909	1.29138
chr01	9540000	1075	1.01749
chr01	9550000	1159	0.82677
chr01	9560000	1173	0.771365
chr01	9570000	1132	0.614923
chr01	9580000	1076	0.454012
chr01	9590000	1135	0.215987
chr01	9600000	1123	0.0239811
chr01	9610000	1124	-0.208765
chr01	9620000	1071	-0.305525
chr01	9630000	1012	-0.304852
chr01	9640000	901	-0.217847
chr01	9650000	814	-0.181242
chr01	9660000	807	-0.179649
chr01	9670000	841	-0.00401211
chr01	9680000	871	0.103876
chr01	9690000	848	0.142644
chr01	9700000	838	0.214696
chr01	9710000	802	0.397903
chr01	9720000	809	0.413084
chr01	9730000	755	0.536196
chr01	9740000	798	0.404371
chr01	9750000	801	0.244828
chr01	9760000	768	0.196597
chr01	9770000	758	0.0413565
chr01	9780000	755	-0.116486
chr01	9790000	771	-0.0126559
chr01	9800000	732	0.0705777
chr01	9810000	662	0.00670865
chr01	9820000	574	0.0905836
chr01	9830000	531	0.0366616
chr01	9840000	415	0.0435419
chr01	9850000	393	0.120624
chr01	9860000	481	0.039162
chr01	9870000	455	0.0770554
chr01	9880000	409	0.132093
chr01	9890000	380	0.181108
chr01	9900000	370	0.0105073
chr01	9910000	432	0.105657
chr01	9920000	488	0.170358
chr01	9930000	528	0.106331
chr01	9940000	612	0.000897434
chr01	9950000	601	0.110178
chr01	9960000	640	0.178059
chr01	9970000	751	0.286562
chr01	9980000	764	0.344203
chr01	9990000	754	0.325702
chr01	10000000	809	0.317937
chr01	10010000	836	0.237203
chr01	10020000	876	0.403273
chr01	10030000	904	0.472958
chr01	10040000	941	0.596986
chr01	10050000	985	0.522538
chr01	10060000	842	0.557597
chr01	10070000	685	0.515186
chr01	10080000	670	0.515286
chr01	10090000	697	0.452727
chr01	10100000	712	0.447549
chr01	10110000	697	0.717792
chr01	10120000	606	0.536531
chr01	10130000	533	0.501684
chr01	10140000	441	0.511945
chr01	10150000	482	0.624069
chr01	10160000	511	0.596849
chr01	10170000	569	0.558346
chr01	10180000	649	0.518017
chr01	10190000	602	0.661631
chr01	10200000	648	0.639548
chr01	10210000	638	0.397343
chr01	10220000	666	0.282718
chr01	10230000	686	0.252879
chr01	10240000	657	0.207831
chr01	10250000	534	0.109398
chr01	10260000	481	0.0959295
chr01	10270000	420	0.0794248
chr01	10280000	311	-0.0227753
chr01	10290000	302	-0.229168
chr01	10300000	256	-0.697283
chr01	10310000	249	-0.26085
chr01	10320000	300	0.349512
chr01	10330000	366	0.592542
chr01	10340000	402	0.57212
chr01	10350000	405	0.524532
chr01	10360000	482	0.3797
chr01	10370000	593	0.122377
chr01	10380000	690	0.174706
chr01	10390000	745	0.33198
chr01	10400000	663	0.494601
chr01	10410000	613	0.343518
chr01	10420000	543	0.150291
chr01	10430000	460	-0.0515977
chr01	10440000	431	-0.069978
chr01	10450000	470	0.105215
chr01	10460000	439	0.375287
chr01	10470000	385	0.965223
chr01	10480000	395	1.13532
chr01	10490000	375	1.27845
chr01	10500000	428	1.11536
chr01	10510000	418	1.12359
chr01	10520000	437	1.19382
chr01	10530000	533	1.28272
chr01	10540000	619	1.3158
chr01	10550000	650	1.31372
chr01	10560000	624	1.27784
chr01	10570000	579	1.23953
chr01	10580000	475	1.26419
chr01	10590000	409	1.24041
chr01	10600000	356	1.43055
chr01	10610000	358	1.41268
chr01	10620000	341	1.40552
chr01	10630000	249	1.34018
chr01	10640000	182	1.2524
chr01	10650000	101	1.13717
chr01	10660000	117	0.457637
chr01	10670000	194	0.157161
chr01	10680000	231	0.00814319
chr01	10690000	224	0.00882025
chr01	10700000	238	-0.050443
chr01	10710000	287	-0.000769628
chr01	10720000	376	-0.553487
chr01	10730000	464	-0.82994
chr01	10740000	535	-1.07256
chr01	10750000	654	-1.24678
chr01	10760000	676	-1.23915
chr01	10770000	714	-1.233
chr01	10780000	748	-1.21455
chr01	10790000	799	-1.29353
chr01	10800000	857	-1.30238
chr01	10810000	845	-1.3753
chr01	10820000	782	-1.29975
chr01	10830000	791	-1.32968
chr01	10840000	773	-1.38459
chr01	10850000	730	-1.33917
chr01	10860000	706	-1.39576
chr01	10870000	681	-1.70621
chr01	10880000	717	-1.73294
chr01	10890000	683	-1.70643
chr01	10900000	668	-1.72969
chr01	10910000	629	-1.77646
chr01	10920000	588	-1.82819
chr01	10930000	494	-1.78512
chr01	10940000	429	-1.67009
chr01	10950000	356	-1.59484
chr01	10960000	357	-1.4928
chr01	10970000	272	-1.15113
chr01	10980000	176	-1.23169
chr01	10990000	183	-1.35113
chr01	11000000	133	-1.2481
chr01	11010000	149	-1.0886
chr01	11020000	183	-0.736854
chr01	11030000	176	-0.728733
chr01	11040000	278	-0.121652
chr01	11050000	273	-0.104771
chr01	11060000	241	-0.0365664
chr01	11070000	224	-0.0146736
chr01	11080000	215	0.0940046
chr01	11090000	186	0.463332
chr01	11100000	284	0.522327
chr01	11110000	529	0.642652
chr01	11120000	684	0.738662
chr01	11130000	878	0.773557
chr01	11140000	937	0.718798
chr01	11150000	1145	0.73109
chr01	11160000	1251	0.755127
chr01	11170000	1363	0.728789
chr01	11180000	1494	0.740538
chr01	11190000	1685	0.759497
chr01	11200000	1677	0.799737
chr01	11210000	1454	0.805658
chr01	11220000	1303	0.759899
chr01	11230000	1176	0.646336
chr01	11240000	1086	0.586497
chr01	11250000	1030	0.342064
chr01	11260000	980	0.254691
chr01	11270000	876	0.223346
chr01	11280000	763	0.12085
chr01	11290000	572	-0.140463
chr01	11300000	502	-0.343851
chr01	11310000	503	-0.328808
chr01	11320000	523	-0.18768
chr01	11330000	508	-0.0883556
chr01	11340000	423	-0.00324164
chr01	11350000	271	0.438879
chr01	11360000	212	0.579542
chr01	11370000	204	0.628263
chr01	11380000	181	0.707628
chr01	11390000	181	0.707628
chr01	11400000	166	0.642239
chr01	11410000	159	0.737459
chr01	11420000	128	0.77211
chr01	11430000	107	1.96567
chr01	11440000	114	1.84158
chr01	11450000	114	1.84158
chr01	11460000	114	1.84158
chr01	11470000	114	1.84158
chr01	11480000	114	1.84158
chr01	11490000	114	1.84158
chr01	11500000	118	1.66613
chr01	11510000	112	1.2618
chr01	11520000	91	1.00371
chr01	11530000	56	-0.216456
chr01	11540000	49	-0.230131
chr01	11550000	56	-0.491596
chr01	11560000	56	-0.491596
chr01	11570000	62	-0.484598
chr01	11580000	62	-0.484598
chr01	11590000	62	-0.484598
chr01	11600000	170	0.320236
chr01	11610000	164	0.53328
chr01	11620000	164	0.449463
chr01	11630000	176	0.314046
chr01	11640000	183	0.323358
chr01	11650000	176	0.431466
chr01	11660000	176	0.431466
chr01	11670000	178	0.572838
chr01	11680000	182	0.597163
chr01	11690000	194	0.591799
chr01	11700000	102	0.455404
chr01	11710000	155	-0.0319963
chr01	11720000	179	-0.188404
chr01	11730000	309	-0.620554
chr01	11740000	400	-0.762233
chr01	11750000	464	-0.886733
chr01	11760000	549	-1.11936
chr01	11770000	661	-1.35815
chr01	11780000	739	-1.19937
chr01	11790000	798	-0.930512
chr01	11800000	835	-0.745356
chr01	11810000	817	-0.694717
chr01	11820000	842	-0.649424
chr01	11830000	752	-0.337504
chr01	11840000	743	0.028352
chr01	11850000	768	0.396577
chr01	11860000	803	0.893171
chr01	11870000	756	1.46404
chr01	11880000	770	1.67276
chr01	11890000	817	1.62099
chr01	11900000	821	1.65854
chr01	11910000	876	1.40263
chr01	11920000	877	1.31266
chr01	11930000	843	1.23548
chr01	11940000	791	1.12484
chr01	11950000	769	0.983805
chr01	11960000	653	0.841617
chr01	11970000	619	0.646392
chr01	11980000	536	0.371788
chr01	11990000	437	0.00834357
chr01	12000000	398	-0.420711
chr01	12010000	349	-0.232038
chr01	12020000	330	0.0698334
chr01	12030000	400	0.105038
chr01	12040000	438	0.28623
chr01	12050000	469	0.259253
chr01	12060000	560	0.379769
chr01	12070000	662	0.389462
chr01	12080000	790	0.410382
chr01	12090000	926	0.409574
chr01	12100000	955	0.448654
chr01	12110000	1008	0.480436
chr01	12120000	1064	0.495995
chr01	12130000	1051	0.541107
chr01	12140000	1021	0.480377
chr01	12150000	985	0.504138
chr01	12160000	1037	0.411858
chr01	12170000	970	0.391289
chr01	12180000	979	0.378678
chr01	12190000	994	0.415949
chr01	12200000	1026	0.387615
chr01	12210000	1030	0.405226
chr01	12220000	1045	0.380794
chr01	12230000	1103	0.353239
chr01	12240000	1200	0.309177
chr01	12250000	1228	0.205201
chr01	12260000	1109	0.161685
chr01	12270000	1175	0.166572
chr01	12280000	1124	0.225367
chr01	12290000	997	0.271428
chr01	12300000	1006	0.465694
chr01	12310000	972	0.477597
chr01	12320000	972	0.31191
chr01	12330000	921	0.0949784
chr01	12340000	851	-0.0159509
chr01	12350000	810	-0.0259682
chr01	12360000	796	0.0121912
chr01	12370000	741	-0.0523755
chr01	12380000	687	-0.251766
chr01	12390000	732	-0.330721
chr01	12400000	734	-0.72165
chr01	12410000	687	-0.906276
chr01	12420000	609	-0.818336
chr01	12430000	536	-0.625558
chr01	12440000	469	-0.488514
chr01	12450000	420	-0.35506
chr01	12460000	416	-0.314973
chr01	12470000	360	-0.216515
chr01	12480000	346	-0.121053
chr01	12490000	258	-0.299764
chr01	12500000	152	-0.100361
chr01	12510000	115	0.247806
chr01	12520000	119	0.409609
chr01	12530000	174	0.464794
chr01	12540000	213	0.404486
chr01	12550000	260	0.648348
chr01	12560000	278	0.588812
chr01	12570000	300	0.675585
chr01	12580000	330	0.706684
chr01	12590000	393	0.769916
chr01	12600000	433	0.735941
chr01	12610000	461	0.808983
chr01	12620000	439	0.825191
chr01	12630000	403	0.750614
chr01	12640000	359	0.810399
chr01	12650000	343	0.632876
chr01	12660000	320	0.677008
chr01	12670000	312	0.583154
chr01	12680000	257	0.506157
chr01	12690000	215	0.499861
chr01	12700000	243	0.655836
chr01	12710000	232	0.612128
chr01	12720000	299	1.02353
chr01	12730000	290	1.24534
chr01	12740000	290	1.24534
chr01	12750000	276	1.38286
chr01	12760000	334	1.46253
chr01	12770000	333	1.57389
chr01	12780000	452	1.51625
chr01	12790000	439	1.47186
chr01	12800000	404	1.67726
chr01	12810000	430	1.37394
chr01	12820000	398	0.939493
chr01	12830000	415	0.896414
chr01	12840000	425	0.8401
chr01	12850000	408	0.80244
chr01	12860000	381	0.514993
chr01	12870000	347	0.46163
chr01	12880000	235	0.0654093
chr01	12890000	228	0.0241417
chr01	12900000	195	-0.478703
chr01	12910000	160	-0.307676
chr01	12920000	117	-0.172423
chr01	12930000	88	-0.586199
chr01	12940000	78	-0.471971
chr01	12950000	78	-0.471971
chr01	12960000	58	-0.53002
chr01	12970000	74	-0.444998
chr01	12980000	108	-0.991085
chr01	12990000	201	-1.38692
chr01	13000000	352	-1.43015
chr01	13010000	378	-1.29558
chr01	13020000	446	-0.750412
chr01	13030000	520	-0.403538
chr01	13040000	521	-0.406501
chr01	13050000	521	-0.406501
chr01	13060000	524	-0.301605
chr01	13070000	652	0.0507424
chr01	13080000	641	0.202241
chr01	13090000	652	0.508607
chr01	13100000	530	1.01169
chr01	13110000	540	0.98367
chr01	13120000	493	0.795779
chr01	13130000	479	0.477416
chr01	13140000	603	0.156203
chr01	13150000	702	-0.0345148
chr01	13160000	761	-0.18343
chr01	13170000	826	-0.317283
chr01	13180000	957	-0.0273666
chr01	13190000	968	0.0408025
chr01	13200000	1018	0.0775755
chr01	13210000	1035	0.0510651
chr01	13220000	1022	0.037356
chr01	13230000	1035	0.000710716
chr01	13240000	910	0.151396
chr01	13250000	811	0.316005
chr01	13260000	756	0.524963
chr01	13270000	557	0.580455
chr01	13280000	409	0.171144
chr01	13290000	325	-0.0971304
chr01	13300000	280	-0.296495
chr01	13310000	303	-0.202336
chr01	13320000	439	0.0259207
chr01	13330000	444	0.335437
chr01	13340000	599	0.494113
chr01	13350000	674	0.495565
chr01	13360000	764	0.479886
chr01	13370000	852	0.541145
chr01	13380000	950	0.558781
chr01	13390000	1017	0.617968
chr01	13400000	1056	0.63675
chr01	13410000	1015	0.58092
chr01	13420000	904	0.515157
chr01	13430000	861	0.470238
chr01	13440000	761	0.346319
chr01	13450000	838	0.340909
chr01	13460000	784	0.206119
chr01	13470000	716	0.10214
chr01	13480000	644	0.0254798
chr01	13490000	604	-0.128459
chr01	13500000	561	-0.141158
chr01	13510000	622	-0.232766
chr01	13520000	670	-0.283304
chr01	13530000	683	-0.30721
chr01	13540000	667	-0.287821
chr01	13550000	565	-0.447545
chr01	13560000	541	-0.303964
chr01	13570000	620	-0.155571
chr01	13580000	679	-0.127103
chr01	13590000	690	-0.153176
chr01	13600000	765	-0.238428
chr01	13610000	702	-0.0805628
chr01	13620000	710	0.0270787
chr01	13630000	755	-0.00989579
chr01	13640000	838	-0.138294
chr01	13650000	881	-0.182422
chr01	13660000	954	-0.180937
chr01	13670000	991	-0.262364
chr01	13680000	966	-0.253405
chr01	13690000	920	-0.248353
chr01	13700000	851	-0.177127
chr01	13710000	834	-0.13471
chr01	13720000	805	-0.0985478
chr01	13730000	789	0.0553892
chr01	13740000	735	0.25586
chr01	13750000	711	0.375863
chr01	13760000	749	0.424353
chr01	13770000	663	0.504481
chr01	13780000	629	0.457981
chr01	13790000	788	0.487201
chr01	13800000	864	0.513502
chr01	13810000	915	0.466074
chr01	13820000	940	0.402359
chr01	13830000	902	0.30429
chr01	13840000	960	0.247015
chr01	13850000	1021	0.194519
chr01	13860000	1018	0.0291266
chr01	13870000	1088	-0.028582
chr01	13880000	1128	-0.024847
chr01	13890000	1030	-0.202117
chr01	13900000	1004	-0.350668
chr01	13910000	969	-0.385374
chr01	13920000	891	-0.3883
chr01	13930000	848	-0.370849
chr01	13940000	798	-0.477957
chr01	13950000	718	-0.564711
chr01	13960000	615	-0.607246
chr01	13970000	613	-0.810523
chr01	13980000	657	-1.05617
chr01	13990000	662	-0.897109
chr01	14000000	686	-0.740332
chr01	14010000	795	-0.420105
chr01	14020000	937	-0.260541
chr01	14030000	991	-0.189721
chr01	14040000	988	-0.131651
chr01	14050000	991	-0.0925244
chr01	14060000	1020	-0.0227306
chr01	14070000	937	0.093187
chr01	14080000	856	0.296365
chr01	14090000	850	0.134856
chr01	14100000	804	0.021877
chr01	14110000	684	-0.251749
chr01	14120000	573	-0.437852
chr01	14130000	598	-0.237739
chr01	14140000	583	-0.0833189
chr01	14150000	544	-0.0452699
chr01	14160000	538	0.124249
chr01	14170000	587	0.570414
chr01	14180000	603	0.768122
chr01	14190000	667	1.15471
chr01	14200000	760	1.3811
chr01	14210000	831	1.37746
chr01	14220000	791	1.46803
chr01	14230000	709	1.39926
chr01	14240000	651	1.35921
chr01	14250000	637	1.33759
chr01	14260000	644	1.24561
chr01	14270000	542	1.11701
chr01	14280000	478	1.04632
chr01	14290000	330	0.984172
chr01	14300000	245	0.375326
chr01	14310000	178	0.312784
chr01	14320000	175	0.255809
chr01	14330000	175	0.255809
chr01	14340000	175	0.255809
chr01	14350000	248	0.547483
chr01	14360000	295	0.797912
chr01	14370000	426	1.21137
chr01	14380000	486	1.20068
chr01	14390000	576	0.984268
chr01	14400000	567	1.02767
chr01	14410000	569	0.902725
chr01	14420000	741	0.328734
chr01	14430000	924	0.0628807
chr01	14440000	1115	0.100271
chr01	14450000	1123	0.0365941
chr01	14460000	1029	-0.108942
chr01	14470000	899	-0.439045
chr01	14480000	840	-0.55088
chr01	14490000	763	-0.612827
chr01	14500000	727	-0.646952
chr01	14510000	704	-0.623767
chr01	14520000	555	-0.277061
chr01	14530000	480	0.155178
chr01	14540000	471	0.49934
chr01	14550000	485	0.636643
chr01	14560000	484	0.562433
chr01	14570000	514	0.47481
chr01	14580000	516	0.461533
chr01	14590000	523	0.482913
chr01	14600000	519	0.477074
chr01	14610000	530	0.496368
chr01	14620000	515	0.511865
chr01	14630000	426	0.52177
chr01	14640000	289	0.349529
chr01	14650000	337	0.743329
chr01	14660000	530	1.21469
chr01	14670000	644	1.32281
chr01	14680000	744	1.24464
chr01	14690000	863	1.17315
chr01	14700000	871	1.22021
chr01	14710000	921	1.23902
chr01	14720000	946	1.17719
chr01	14730000	968	1.06899
chr01	14740000	953	1.0138
chr01	14750000	885	0.827928
chr01	14760000	740	0.422299
chr01	14770000	705	0.0329234
chr01	14780000	718	-0.18335
chr01	14790000	724	-0.501337
chr01	14800000	862	-0.661621
chr01	14810000	865	-0.876335
chr01	14820000	911	-0.956676
chr01	14830000	1049	-1.01544
chr01	14840000	1158	-1.13207
chr01	14850000	1192	-1.25773
chr01	14860000	1242	-1.32708
chr01	14870000	1268	-1.39164
chr01	14880000	1268	-1.47592
chr01	14890000	1174	-1.49483
chr01	14900000	1029	-1.53428
chr01	14910000	1094	-1.34246
chr01	14920000	1152	-1.20537
chr01	14930000	1103	-1.00114
chr01	14940000	1120	-0.758683
chr01	14950000	1147	-0.573439
chr01	14960000	1074	-0.403838
chr01	14970000	1082	-0.142097
chr01	14980000	1058	0.0566154
chr01	14990000	1132	0.103503
chr01	15000000	1225	0.117157
chr01	15010000	1198	0.0489118
chr01	15020000	1099	0.131654
chr01	15030000	969	0.13487
chr01	15040000	813	0.11867
chr01	15050000	698	0.107737
chr01	15060000	744	0.246812
chr01	15070000	686	0.409541
chr01	15080000	698	0.396068
chr01	15090000	656	0.435857
chr01	15100000	605	0.60099
chr01	15110000	560	0.917164
chr01	15120000	590	0.753188
chr01	15130000	645	0.59075
chr01	15140000	683	0.507391
chr01	15150000	708	0.439742
chr01	15160000	708	0.105737
chr01	15170000	664	-0.130036
chr01	15180000	592	-0.221389
chr01	15190000	633	-0.418576
chr01	15200000	633	-0.361662
chr01	15210000	687	-0.099217
chr01	15220000	719	0.157165
chr01	15230000	746	0.37915
chr01	15240000	801	0.574392
chr01	15250000	853	0.798801
chr01	15260000	853	1.08794
chr01	15270000	865	1.22794
chr01	15280000	926	1.25034
chr01	15290000	841	1.45889
chr01	15300000	881	1.06355
chr01	15310000	868	0.576173
chr01	15320000	817	0.364061
chr01	15330000	772	0.178578
chr01	15340000	725	-0.102777
chr01	15350000	714	-0.544551
chr01	15360000	718	-0.933812
chr01	15370000	759	-1.24943
chr01	15380000	763	-1.52874
chr01	15390000	912	-1.42313
chr01	15400000	978	-1.35224
chr01	15410000	936	-1.20697
chr01	15420000	972	-1.21391
chr01	15430000	1023	-1.25303
chr01	15440000	1061	-1.2414
chr01	15450000	1067	-1.22743
chr01	15460000	1037	-1.13307
chr01	15470000	1031	-1.01197
chr01	15480000	991	-0.974184
chr01	15490000	884	-0.925381
chr01	15500000	771	-0.882907
chr01	15510000	726	-0.931198
chr01	15520000	648	-0.876061
chr01	15530000	568	-0.727218
chr01	15540000	500	-0.618965
chr01	15550000	448	-0.489455
chr01	15560000	384	-0.529525
chr01	15570000	303	-0.561267
chr01	15580000	252	-0.34469
chr01	15590000	181	-0.33963
chr01	15600000	130	-0.127082
chr01	15610000	116	-0.107697
chr01	15620000	114	-0.0482123
chr01	15630000	115	0.0424176
chr01	15640000	101	0.0479001
chr01	15650000	60	0.655334
chr01	15660000	57	0.521806
chr01	15670000	92	0.525361
chr01	15680000	176	0.358127
chr01	15690000	217	0.183589
chr01	15700000	226	0.183178
chr01	15710000	232	0.404193
chr01	15720000	227	0.348401
chr01	15730000	234	0.198084
chr01	15740000	315	-0.0952157
chr01	15750000	405	-0.20142
chr01	15760000	472	-0.126535
chr01	15770000	517	-0.179255
chr01	15780000	493	-0.0865677
chr01	15790000	495	0.0675793
chr01	15800000	517	0.128249
chr01	15810000	630	-0.0593286
chr01	15820000	746	-0.102702
chr01	15830000	843	0.0105107
chr01	15840000	844	0.260762
chr01	15850000	838	0.46335
chr01	15860000	896	0.662262
chr01	15870000	867	0.801823
chr01	15880000	885	0.776838
chr01	15890000	911	0.774702
chr01	15900000	943	0.797961
chr01	15910000	902	1.01922
chr01	15920000	895	1.24106
chr01	15930000	862	1.39025
chr01	15940000	840	1.36342
chr01	15950000	823	1.33649
chr01	15960000	793	1.20648
chr01	15970000	876	1.24803
chr01	15980000	882	1.35689
chr01	15990000	839	1.41411
chr01	16000000	793	1.45551
chr01	16010000	760	1.47939
chr01	16020000	739	1.40859
chr01	16030000	732	1.26646
chr01	16040000	670	1.26424
chr01	16050000	603	1.28597
chr01	16060000	509	1.35278
chr01	16070000	367	1.24166
chr01	16080000	277	1.04048
chr01	16090000	241	0.91788
chr01	16100000	216	0.81004
chr01	16110000	232	0.810573
chr01	16120000	144	0.825379
chr01	16130000	122	0.747484
chr01	16140000	138	0.538997
chr01	16150000	138	0.538997
chr01	16160000	137	0.559956
chr01	16170000	141	0.491351
chr01	16180000	141	0.491351
chr01	16190000	185	0.508903
chr01	16200000	222	0.290727
chr01	16210000	188	-0.368322
chr01	16220000	231	-0.441177
chr01	16230000	286	-0.173822
chr01	16240000	342	0.228445
chr01	16250000	415	0.523329
chr01	16260000	583	0.549316
chr01	16270000	719	0.627022
chr01	16280000	846	0.727325
chr01	16290000	851	0.760474
chr01	16300000	930	0.82903
chr01	16310000	927	0.958668
chr01	16320000	901	1.041
chr01	16330000	860	1.06822
chr01	16340000	869	1.01229
chr01	16350000	841	0.941559
chr01	16360000	690	0.994011
chr01	16370000	622	1.02581
